id,id_inventario,id_patrimonio,id_coletor,data_coleta,status_coleta,observacao_coleta,localizacao_atual,localizacao_encontrada,estado_encontrado,divergencia,motivo_divergencia,latitude,longitude,foto_patrimonio,sem_etiqueta,descricao_item_sem_etiqueta,categoria_item_sem_etiqueta,id_participante_inventario,observacao,tempo_coleta_segundos,tempo_scan_segundos,tempo_preenchimento_segundos,metodo_coleta,hora_coleta,dia_semana,periodo_coleta,tipo_scan,tentativas_scan,erros_scan,qualidade_etiqueta
2252,2,6993,14,2025-11-27 10:04:45.490000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2253,2,6994,14,2025-11-27 10:04:52.857000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2254,2,6999,14,2025-11-27 09:04:55.450000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2255,2,6995,14,2025-11-27 10:04:59.508000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2256,2,6991,14,2025-11-27 10:05:08.203000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2257,2,6996,14,2025-11-27 10:05:16.188000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2258,2,7001,14,2025-11-27 09:05:30.165000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2259,2,6992,14,2025-11-27 10:05:31.025000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2260,2,7002,14,2025-11-27 09:05:38.155000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2261,2,6857,14,2025-11-27 10:05:38.803000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2262,2,6997,14,2025-11-27 09:05:47.778000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2263,2,6859,14,2025-11-27 10:05:48.431000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2264,2,6855,14,2025-11-27 10:05:56.743000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2265,2,6998,14,2025-11-27 09:05:57.818000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2266,2,6856,14,2025-11-27 10:06:17.894000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2267,2,6854,14,2025-11-27 10:06:25.373000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2268,2,2891,14,2025-11-27 09:06:39.081000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2269,2,2892,14,2025-11-27 09:06:46.965000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2270,2,2890,14,2025-11-27 09:07:00.793000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2271,2,2906,14,2025-11-27 09:07:51.583000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2272,2,2905,14,2025-11-27 09:08:00.591000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2273,2,6858,14,2025-11-27 10:08:10.223000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2274,2,2907,14,2025-11-27 09:08:21.593000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2275,2,2821,14,2025-11-27 10:08:31.136000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2276,2,2885,14,2025-11-27 09:08:41.350000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2277,2,2820,14,2025-11-27 10:08:45.364000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2278,2,2884,14,2025-11-27 09:08:50.158000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2279,2,2822,14,2025-11-27 10:08:55.490000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2280,2,2886,14,2025-11-27 09:08:56.431000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2281,2,2912,14,2025-11-27 10:09:18.928000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2282,2,2911,14,2025-11-27 10:09:32.841000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2283,2,6899,14,2025-11-27 09:09:50.685000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2284,2,2913,14,2025-11-27 10:09:50.975000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2285,2,2819,14,2025-11-27 10:10:07.740000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2286,2,6900,14,2025-11-27 09:10:10.134000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2287,2,2817,14,2025-11-27 10:10:22.471000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2288,2,6896,14,2025-11-27 09:10:26.112000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2289,2,2818,14,2025-11-27 10:10:31.376000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2290,2,2904,14,2025-11-27 10:10:42.224000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2291,2,6901,14,2025-11-27 09:10:45.463000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2292,2,2902,14,2025-11-27 10:10:52.664000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2293,2,2903,14,2025-11-27 10:11:00.336000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2294,2,6898,14,2025-11-27 09:11:06.250000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2295,2,6897,14,2025-11-27 09:11:26.938000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2296,2,2833,14,2025-11-27 10:11:52.631000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2297,2,2832,14,2025-11-27 10:12:00.920000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2298,2,2834,14,2025-11-27 10:12:12.177000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2299,2,2893,14,2025-11-27 10:14:19.030000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2300,2,2894,14,2025-11-27 10:14:27.340000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2301,2,2895,14,2025-11-27 10:14:38.409000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2302,2,2897,14,2025-11-27 10:15:00.514000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2303,2,2898,14,2025-11-27 10:15:33.264000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2304,2,2896,14,2025-11-27 10:15:40.726000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2305,2,4761,14,2025-11-27 10:16:06.312000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2306,2,4759,14,2025-11-27 10:16:14.398000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2307,2,4760,14,2025-11-27 10:16:21.872000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2308,2,2864,14,2025-11-27 10:16:40.905000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2309,2,2866,14,2025-11-27 10:17:16.416000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2310,2,2865,14,2025-11-27 10:17:38.818000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2311,2,4768,14,2025-11-27 10:17:59.806000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2312,2,4769,14,2025-11-27 10:18:08.086000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2313,2,4765,14,2025-11-27 10:18:15.563000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2314,2,4766,14,2025-11-27 10:18:43.706000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2315,2,4767,14,2025-11-27 10:19:26.281000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2316,2,4770,14,2025-11-27 10:19:38.657000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2317,2,4750,14,2025-11-27 09:24:51.204000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2318,2,2836,14,2025-11-27 10:24:53.840000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2319,2,2835,14,2025-11-27 10:25:04.594000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2320,2,2837,14,2025-11-27 10:25:11.751000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2321,2,2831,14,2025-11-27 10:25:21.278000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2322,2,4745,14,2025-11-27 09:25:23.053000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2323,2,4746,14,2025-11-27 09:25:31.657000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2324,2,2829,14,2025-11-27 10:25:33.855000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2325,2,2830,14,2025-11-27 10:25:41.324000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2326,2,4202,14,2025-11-27 10:25:55.972000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2327,2,4749,14,2025-11-27 09:25:57.264000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2328,2,4200,14,2025-11-27 10:26:02.505000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2329,2,4747,14,2025-11-27 09:26:09.955000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2330,2,4201,14,2025-11-27 10:26:13.053000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2331,2,10962,14,2025-11-27 09:26:20.914000,COLETADO,,Área do Campus(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2332,2,4744,14,2025-11-27 09:26:37.504000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2333,2,4748,14,2025-11-27 09:26:43.483000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2334,2,2853,14,2025-11-27 09:27:39.251000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2335,2,2852,14,2025-11-27 09:27:48.674000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2336,2,4773,14,2025-11-27 10:28:55.301000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2337,2,2851,14,2025-11-27 09:28:57.726000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2338,2,4771,14,2025-11-27 10:29:02.327000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2339,2,4772,14,2025-11-27 10:29:10.294000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2340,2,4774,14,2025-11-27 10:29:17.557000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2341,2,4775,14,2025-11-27 10:29:25.746000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2342,2,4776,14,2025-11-27 10:29:34.465000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2343,2,2850,14,2025-11-27 09:29:41.211000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2344,2,4754,14,2025-11-27 10:29:41.512000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2345,2,2849,14,2025-11-27 09:30:09.778000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2346,2,4755,14,2025-11-27 10:30:22.537000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2347,2,4752,14,2025-11-27 10:30:32.881000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2348,2,4753,14,2025-11-27 10:30:43.618000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2349,2,4751,14,2025-11-27 10:30:57.442000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2350,2,2855,14,2025-11-27 09:31:01.288000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2351,2,4758,14,2025-11-27 10:31:07.180000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2352,2,4757,14,2025-11-27 10:31:16.264000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2353,2,2854,14,2025-11-27 09:31:23.923000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2354,2,2848,14,2025-11-27 09:31:47.363000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2355,2,4763,14,2025-11-27 10:31:59.653000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2356,2,2860,14,2025-11-27 09:32:09.796000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2357,2,4764,14,2025-11-27 10:32:11.012000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2358,2,4762,14,2025-11-27 10:32:19.507000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2359,2,2862,14,2025-11-27 09:32:28.844000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2360,2,2871,14,2025-11-27 10:32:29.431000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2361,2,2872,14,2025-11-27 10:32:35.881000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2362,2,2873,14,2025-11-27 10:32:43.154000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2363,2,2863,14,2025-11-27 09:32:59.976000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2364,2,2869,14,2025-11-27 10:33:11.901000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2365,2,2870,14,2025-11-27 10:33:20.703000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2366,2,2868,14,2025-11-27 10:33:33.087000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2367,2,2861,14,2025-11-27 09:33:42.264000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2368,2,2827,14,2025-11-27 10:33:57.035000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2369,2,2826,14,2025-11-27 10:34:05.832000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2370,2,2828,14,2025-11-27 10:34:16.059000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2371,2,2839,14,2025-11-27 10:34:23.325000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2372,2,2838,14,2025-11-27 10:34:31.725000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2373,2,2840,14,2025-11-27 10:34:45.952000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2374,2,2859,14,2025-11-27 09:34:46.676000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2375,2,2857,14,2025-11-27 09:34:53.017000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2376,2,2856,14,2025-11-27 09:35:23.749000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2377,2,2858,14,2025-11-27 09:35:52.117000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2378,2,3481,14,2025-11-27 10:42:34.635000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2379,2,3483,14,2025-11-27 10:42:42.316000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2380,2,3482,14,2025-11-27 10:42:50.717000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2381,2,3857,14,2025-11-27 10:42:58.383000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2382,2,3858,14,2025-11-27 10:43:05.708000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2383,2,3856,14,2025-11-27 10:43:14.962000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2384,2,3861,14,2025-11-27 10:43:22.871000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2385,2,3859,14,2025-11-27 10:43:30.308000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2386,2,3860,14,2025-11-27 10:43:36.964000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2387,2,3554,14,2025-11-27 10:43:45.971000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2388,2,3552,14,2025-11-27 10:43:52.619000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2389,2,3553,14,2025-11-27 10:44:00.912000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2390,2,3036,14,2025-11-27 10:44:14.421000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2391,2,3032,14,2025-11-27 10:44:20.965000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2392,2,3037,14,2025-11-27 10:44:28.336000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2393,2,3033,14,2025-11-27 10:44:37.851000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2394,2,3035,14,2025-11-27 10:44:46.449000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2395,2,3034,14,2025-11-27 10:44:53.407000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2396,2,3816,14,2025-11-27 10:46:06.376000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2397,2,3814,14,2025-11-27 10:46:15.684000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2398,2,3815,14,2025-11-27 10:46:22.438000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2399,2,3382,14,2025-11-27 10:46:30.710000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
2400,2,3383,14,2025-11-27 10:46:37.987000,COLETADO,,BIBLIOTECA(IFMT - PDL),BIBLIOTECA,BOM,False,,,,,False,,,12,,,,,,,,,,1,0,
